"attachments/0/style_list/0","attachments/0/style_list/1","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","replyToCommentId","text","threadingDepth"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=448046377874155","3","2024-05-29T12:30:55.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ0ODA0NjM3Nzg3NDE1NQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDQ4MDQ2Mzc3ODc0MTU1","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02rFyPgxZmY1qXQ48gH4JjDkWkYjr7onnEEquvXUiiWZTWLYJeZm7yRHLRRA55FQubl","Ser Tsip","https://scontent-ord5-1.xx.fbcdn.net/v/t39.30808-1/434198715_1597692561070170_8614987405715507889_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=q-KhsxSJgqEQ7kNvgHtlosy&_nc_ht=scontent-ord5-1.xx&oh=00_AYBTEHHCsK0OjfqEBw2Rq2TH-SOeGmy0j00zl5JLvEFVwA&oe=665D0521","https://www.facebook.com/ser.tsip.73","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTk5NDI3NjY4NTc0NTY1","Loida Ibañez if that's the case, please count me as excommunicated. :)","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=826833595563054",,"2024-05-29T12:01:24.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzgyNjgzMzU5NTU2MzA1NA==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODI2ODMzNTk1NTYzMDU0","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100003335395250","Loida Ibañez","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/434195329_7371556079632165_4999101985952268437_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rHzq5K8SqdMQ7kNvgECK4Rp&_nc_ht=scontent-ord5-2.xx&oh=00_AYDJFvS6P47dmBe0X1RxlA73N4W810EEiIzIzv19sTzGrw&oe=665CFCF0",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTk5NDI3NjY4NTc0NTY1","Tiu Ka Tseng it's based sa teaching in Cathechism of Catholic Church 😊","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=475043224906012","1","2024-05-29T11:50:27.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ3NTA0MzIyNDkwNjAxMg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDc1MDQzMjI0OTA2MDEy","1","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02Fix5fpyLJrLRNypiK6Kd42VjmTqD18Pci3XfyLSSqbJ2h3Y3uDp7YNPpUncvu5L4l","Tiu Ka Tseng","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/391397598_312287348074962_2421280850421330613_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pBPXO9IA4cUQ7kNvgGZFywp&_nc_ht=scontent-ord5-2.xx&oh=00_AYBZPn6fQE_uip4JL5tJiFK7VsGB_oKL4yIhpXhOJJMaxA&oe=665CFAE6",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTk5NDI3NjY4NTc0NTY1","Loida Ibañez true!! Amen!","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1211475526890854",,"2024-05-29T11:33:17.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEyMTE0NzU1MjY4OTA4NTQ=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTIxMTQ3NTUyNjg5MDg1NA==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","100003335395250","Loida Ibañez","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/434195329_7371556079632165_4999101985952268437_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rHzq5K8SqdMQ7kNvgECK4Rp&_nc_ht=scontent-ord5-2.xx&oh=00_AYDJFvS6P47dmBe0X1RxlA73N4W810EEiIzIzv19sTzGrw&oe=665CFCF0",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfOTk5NDI3NjY4NTc0NTY1","Watch this for your own sake.😊

https://youtu.be/ZFu0AMkZi_A?si=qz2b81X9s3SsENAP","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=441331221855836",,"2024-05-29T10:25:02.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ0MTMzMTIyMTg1NTgzNg==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDQxMzMxMjIxODU1ODM2","2","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid02ov1L6dvMiMVbbNE5CBCPPD5NcoaxWDPpTWPKt5Mi1Xqa6G6aT93iVDaAoiW51fKyl","Matthew Bradecina Principe","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/441410818_3149217225212057_3987475990331340242_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vTgEnwAmF4UQ7kNvgHvRXuG&_nc_ht=scontent-lga3-2.xx&oh=00_AYBjgtoGNWo_qS1cCVEeDgZDht-LwSN4os8a1Q2HMI5vWg&oe=665D0CD6","https://www.facebook.com/SOULofHEAVENandEARTH","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNzkwMTAwMjY5NTM5NTU0","GMayer ChilliPepper Paano mo malalaman kung niloloko ka lang ng magiging asawa mo sa harap ng altar na binibigkas ang script vow? Aalis ka ba sa isang samahan na pakiramdam mo naman ay safe ka?","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1004892660968715",,"2024-05-29T10:36:08.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEwMDQ4OTI2NjA5Njg3MTU=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTAwNDg5MjY2MDk2ODcxNQ==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0bLhhCShZVcxHjDTMv4UmH6Z5CLBWJFUpnvPFnmuiYrDNVzKNUYgATJUjDgQFDviwl","Melle Candole-Marabillo Abao","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/441409626_1012631200192558_3052619902527051528_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DqJKVpblIHYQ7kNvgEvPnot&_nc_ht=scontent-lga3-1.xx&oh=00_AYDUy0p8nSHfMK5FTfyk051-ijd8FNPMb8jC-8ufA-GosQ&oe=665D07E1","https://www.facebook.com/marlyn.marabillo.3","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjY2NTIyNDY3MDMwNTA1Nw==","Kyrie Eleison Manuales Icaonapo mao gyud teh, nya same ra pod biya ng annullment og divorce 😂","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1001367288170498",,"2024-05-29T10:35:25.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzEwMDEzNjcyODgxNzA0OTg=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTAwMTM2NzI4ODE3MDQ5OA==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1465763206","Kyrie Eleison Manuales Icaonapo","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/431715412_10233235215330196_6611201993489697891_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0Ak9zV7nM8sQ7kNvgHyEsDI&_nc_ht=scontent-lga3-2.xx&oh=00_AYCBP6XMIKN2JIOpsB9_EnfA5jLvSUMopAMMavWe3NkqEA&oe=665D0B10","https://www.facebook.com/iamkyrie27","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjY2NTIyNDY3MDMwNTA1Nw==","Melle Candole-Marabillo Abao ako katoliko man ko, nituo ra pud kog Ginoo.. pero wala ko kasabot anang ilang babagan ning divorce nga di man ni para ilaa ra..","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1425788791473838","1","2024-05-29T10:31:52.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE0MjU3ODg3OTE0NzM4Mzg=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTQyNTc4ODc5MTQ3MzgzOA==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0bLhhCShZVcxHjDTMv4UmH6Z5CLBWJFUpnvPFnmuiYrDNVzKNUYgATJUjDgQFDviwl","Melle Candole-Marabillo Abao","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/441409626_1012631200192558_3052619902527051528_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DqJKVpblIHYQ7kNvgEvPnot&_nc_ht=scontent-lga3-1.xx&oh=00_AYDUy0p8nSHfMK5FTfyk051-ijd8FNPMb8jC-8ufA-GosQ&oe=665D07E1","https://www.facebook.com/marlyn.marabillo.3","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjY2NTIyNDY3MDMwNTA1Nw==","Kyrie Eleison Manuales Icaonapo nabuta nana sila sa ilang tinuhuan, wala sila kabalo og separation of state and church, nya dili rba tanang pinoy kay catholic","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=413632861509409",,"2024-05-29T05:51:56.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQxMzYzMjg2MTUwOTQwOQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDEzNjMyODYxNTA5NDA5","2","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1465763206","Kyrie Eleison Manuales Icaonapo","https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-1/431715412_10233235215330196_6611201993489697891_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0Ak9zV7nM8sQ7kNvgHyEsDI&_nc_ht=scontent-lga3-2.xx&oh=00_AYCBP6XMIKN2JIOpsB9_EnfA5jLvSUMopAMMavWe3NkqEA&oe=665D0B10","https://www.facebook.com/iamkyrie27","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjY2NTIyNDY3MDMwNTA1Nw==","Haira Aquino mga ipokrito... Aron ingnong Dyosnon... ambot ang binuhatan..","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=469352702157933","1","2024-05-29T05:29:34.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzQ2OTM1MjcwMjE1NzkzMw==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfNDY5MzUyNzAyMTU3OTMz","2","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid0P6Hp469cT13zveeJww1jwfMzE1CBox7hrTB2xCjy5h6qXKQPinuesRtEcUctS5GNl","Haira Aquino","https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-1/282112024_179593574413807_8756647633298144303_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=mVdybBfRvh0Q7kNvgFV6oci&_nc_ht=scontent-lga3-1.xx&oh=00_AYCNS21JDhiYeqRIEG9wJitLhCDtQbjXJK8CobGNIfSieg&oe=665CED65","https://www.facebook.com/people/Haira-Aquino/pfbid0P6Hp469cT13zveeJww1jwfMzE1CBox7hrTB2xCjy5h6qXKQPinuesRtEcUctS5GNl/","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMjY2NTIyNDY3MDMwNTA1Nw==","Kyrie Eleison Manuales Icaonapo nasubraan Rana silag faith, gikuwang sa pag sabot ug humanity hahaha","1"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1178985713538077",,"2024-05-29T13:46:05.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzExNzg5ODU3MTM1MzgwNzc=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTE3ODk4NTcxMzUzODA3Nw==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","pfbid07pNvBHNwMg39wzTGx4m3rHX35CtFHbLvFzYNBPmZEU7URa4qXLksZqZ2XdhbLgn4l","Ian Spencer","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/442497271_8040644099325135_3823273739805956089_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0baQkLr4mJUQ7kNvgELgxdc&_nc_ht=scontent.fcps3-1.fna&oh=00_AYAmMaY5fbUNGK2fpTIFiaIa24sKCWMZp9Lzsa_JLrmX6A&oe=665CFD99","https://www.facebook.com/edqcbgnjcv","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTcxMjkwODk2NjE0NTczNg==","Miljoy Mijaru mali lang pag unawa mo sa biblia,","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=1603816390410636",,"2024-05-29T13:28:52.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzE2MDM4MTYzOTA0MTA2MzY=","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTYwMzgxNjM5MDQxMDYzNg==","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1664419948","Jeralyn Solon Dublin","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/356898488_10220584246550505_4059393037729067963_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DCWwFWQLUyoQ7kNvgG2-tls&_nc_ht=scontent.fcps3-1.fna&oh=00_AYCfHFJAp-4YMI68VvcTKW8wE4xaXoX0PZi2DE2p_6EHIA&oe=665CFC0A",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTcxMjkwODk2NjE0NTczNg==","Catholic is founded by the Romans not Jesus. Who persecuted Jesus?","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=346460971793705",,"2024-05-29T13:25:05.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzM0NjQ2MDk3MTc5MzcwNQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMzQ2NDYwOTcxNzkzNzA1","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1664419948","Jeralyn Solon Dublin","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/356898488_10220584246550505_4059393037729067963_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DCWwFWQLUyoQ7kNvgG2-tls&_nc_ht=scontent.fcps3-1.fna&oh=00_AYCfHFJAp-4YMI68VvcTKW8wE4xaXoX0PZi2DE2p_6EHIA&oe=665CFC0A",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTcxMjkwODk2NjE0NTczNg==","Miljoy Mijaru it's true . God allows divorce in certain grounds.","2"
,,"https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl?comment_id=862123532600539",,"2024-05-29T13:21:48.000Z","754795630141521","https://www.facebook.com/atty.darz/posts/pfbid03577YZm83oNsa58oCnvStwZka6xXVcbXCzMiz5qLGQDi68d13mJsDj6hjihfYh2UKl","ZmVlZGJhY2s6NzU0Nzk1NjMwMTQxNTIxXzg2MjEyMzUzMjYwMDUzOQ==","Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfODYyMTIzNTMyNjAwNTM5","0","109679174639488","false","Divorce is an option. 
 
It is funny that those who oppose divorce are product of successful marriages and typical Filipino family settings.
 
Let those who are suffering from failed marriages decide what is best for them. Divorce may not be the best solution, but it is an option that gives a breath of fresh air to those living in traumatic, toxic, and life-threatening marriages. 

Walay problema if dili ta ganahan og divorce, but let's give this option to those who badly need it and give them access to affordable divorce, eapil nalang pod annulment.","1664419948","Jeralyn Solon Dublin","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/356898488_10220584246550505_4059393037729067963_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DCWwFWQLUyoQ7kNvgG2-tls&_nc_ht=scontent.fcps3-1.fna&oh=00_AYCfHFJAp-4YMI68VvcTKW8wE4xaXoX0PZi2DE2p_6EHIA&oe=665CFC0A",,"Y29tbWVudDo3NTQ3OTU2MzAxNDE1MjFfMTcxMjkwODk2NjE0NTczNg==","Melante Guillas truth. Only immorality frees you from immoral partner.","2"
